Date,Open,High,Low,Close,MACD,MDiff,MSignal,RSI,NATR,DailyLogR,Weekday,Week,Month,Weekday_emb_0,Weekday_emb_1,Weekday_emb_2,Week_emb_0,Week_emb_1,Week_emb_2,Month_emb_0,Month_emb_1,Month_emb_2
2010-02-16,0.611629227427858,0.5602869768331925,0.5402018355540883,0.6132902871150882,-24.07708258087632,0.6389643349987094,-43.45333599292218,0.5515384202246061,-0.4356952026342564,4.8,1,2,1,-0.024004012,-0.05113,-0.0500181,0.0058684074,0.04228005,-0.04151847,0.010249252,0.007602419,0.03433956
2010-02-17,0.7150559862143957,0.715026037348327,0.6962853949392578,0.7164966247275282,-3.2411912030024723,1.0620045706796444,-35.41090703493823,0.8874282977384274,-0.4567119632281289,2.6,2,2,1,-0.057070304,0.039798003,0.00038044955,0.0058684074,0.04228005,-0.04151847,0.010249252,0.007602419,0.03433956
2010-02-18,0.6374859171244924,0.6634463505099488,0.644257541810868,0.6390918715181981,7.137255787673439,1.1238004840404263,-26.901274470415903,0.5409221944385812,-0.3991140306532558,-2.0,3,2,1,0.069937125,0.043236163,0.056959245,0.0058684074,0.04228005,-0.04151847,0.010249252,0.007602419,0.03433956
2010-02-19,0.611629227427858,0.5602869768331925,0.5662157621182833,0.6132902871150882,13.192879432360767,1.0588832956992238,-18.88244368986057,0.4286678737481234,-0.3759978846935075,-0.7,4,2,1,-0.008513219,-0.054835368,0.041401174,0.0058684074,0.04228005,-0.04151847,0.010249252,0.007602419,0.03433956
2010-02-22,0.6633426068211269,0.6634463505099488,0.6962853949392578,0.6648934559213081,21.775571696063253,1.073799420006659,-10.750840612675804,0.6144749157746225,-0.4455253675313285,1.3,0,3,1,0.03226465,-0.061818756,-0.11054021,0.05990502,0.043066576,-0.07638767,0.010249252,0.007602419,0.03433956
2010-02-23,0.7409126759110302,0.6892361939291379,0.7222993215034528,0.7422982091306382,34.234654561402294,1.188276518349581,-1.7537415778601844,0.8765831702844836,-0.5655495941017423,2.0,1,3,1,-0.024004012,-0.05113,-0.0500181,0.05990502,0.043066576,-0.07638767,0.010249252,0.007602419,0.03433956
2010-02-24,0.6633426068211269,0.6634463505099488,0.6962853949392578,0.6648934559213081,37.62299977428711,1.0399052042623431,6.121606692569275,0.5117430494876103,-0.542729100271792,-2.0,2,3,1,-0.057070304,0.039798003,0.00038044955,0.05990502,0.043066576,-0.07638767,0.010249252,0.007602419,0.03433956
2010-02-25,0.6374859171244924,0.6634463505099488,0.6702714683750629,0.6390918715181981,37.85463206615668,0.8377019662072034,12.468211767286755,0.3942370280154395,-0.5508622519707566,-0.7,3,3,1,0.069937125,0.043236163,0.056959245,0.05990502,0.043066576,-0.07638767,0.010249252,0.007602419,0.03433956
2010-03-01,0.7409126759110302,0.6892361939291379,0.7222993215034528,0.7422982091306382,45.5819265162977,0.8742260682594052,19.090954717088948,0.767912944455237,-0.638363554691797,2.6,0,0,2,0.03226465,-0.061818756,-0.11054021,-0.026473107,-0.036194045,-8.8315915e-05,0.000748222,0.05409728,0.051008645
2010-03-02,0.7409126759110302,0.6892361939291379,0.7483132480676477,0.7422982091306382,51.11662243573801,0.8454433880404444,25.49608826081876,0.767912944455237,-0.7356453594851299,0.0,1,0,2,-0.024004012,-0.05113,-0.0500181,-0.026473107,-0.036194045,-8.8315915e-05,0.000748222,0.05409728,0.051008645
2010-03-03,0.7926260553042991,0.7923955676058944,0.8003411011960375,0.7939013779368582,58.85900103432232,0.8808182346364251,32.16867081551947,0.9508046723201232,-0.7791430879754396,1.3,2,0,2,-0.057070304,0.039798003,0.00038044955,-0.026473107,-0.036194045,-8.8315915e-05,0.000748222,0.05409728,0.051008645
2010-03-04,0.8960528140908368,0.8439752544442725,0.8523689543244274,0.8971077155492982,72.23141730347697,1.0580524588401372,40.181220113110975,1.2814112281187693,-0.8485164848643558,2.5,3,0,2,0.069937125,0.043236163,0.056959245,-0.026473107,-0.036194045,-8.8315915e-05,0.000748222,0.05409728,0.051008645
2010-03-05,0.844339434697568,0.8697650978634616,0.8263550277602324,0.8455045467430782,77.89662757357291,0.995957065250928,47.724301605203365,0.9969470359781152,-0.7578234209470512,-1.3,4,0,2,-0.008513219,-0.054835368,0.041401174,-0.026473107,-0.036194045,-8.8315915e-05,0.000748222,0.05409728,0.051008645
2010-03-08,0.844339434697568,0.8439752544442725,0.8783828808886223,0.8455045467430782,81.44747177295221,0.8903483129195572,54.46893563875314,0.9969470359781152,-0.8112589832364653,0.0,0,1,2,0.03226465,-0.061818756,-0.11054021,-0.08734597,0.027531724,-0.025769664,0.000748222,0.05409728,0.051008645
2010-03-09,0.8701961243942024,0.8181854110250835,0.8783828808886223,0.8713061311461882,85.2955978918626,0.8137254659907562,60.63426808937503,1.0899143614471405,-0.9116859774642316,0.6,1,1,2,-0.024004012,-0.05113,-0.0500181,-0.08734597,0.027531724,-0.025769664,0.000748222,0.05409728,0.051008645
2010-03-10,0.9219095037874712,0.8697650978634616,0.9043968074528173,0.9229092999524082,91.327085900788,0.810184808595502,66.77283165165763,1.2716077909412902,-0.9809402666757918,1.2,2,1,2,-0.057070304,0.039798003,0.00038044955,-0.08734597,0.027531724,-0.025769664,0.000748222,0.05409728,0.051008645
2010-03-11,0.844339434697568,0.8439752544442725,0.8783828808886223,0.8455045467430782,89.02894019951009,0.5870041021947473,71.22405336122813,0.8000132290326537,-0.944606422442494,-1.9,3,1,2,0.069937125,0.043236163,0.056959245,-0.08734597,0.027531724,-0.025769664,0.000748222,0.05409728,0.051008645
2010-03-12,0.8701961243942024,0.8181854110250835,0.8783828808886223,0.8713061311461882,88.2081258728731,0.4475401607486418,74.62086786355712,0.9018648574272676,-1.034734708195866,0.6,4,1,2,-0.008513219,-0.054835368,0.041401174,-0.08734597,0.027531724,-0.025769664,0.000748222,0.05409728,0.051008645
2010-03-15,0.7926260553042991,0.7923955676058944,0.8263550277602324,0.7939013779368582,80.57691093464882,0.1558098991190874,75.81207647777546,0.4572666086293548,-0.9931493573084236,-1.9,0,2,2,0.03226465,-0.061818756,-0.11054021,0.0058684074,0.04228005,-0.04151847,0.000748222,0.05409728,0.051008645
2010-03-17,0.9994795728773744,0.9987143149594072,0.8783828808886223,1.0003140531617385,89.63419939120104,0.3638954453876237,78.57650106046057,1.2038984269939,-0.8761637526326361,5.0,2,2,2,-0.057070304,0.039798003,0.00038044955,0.0058684074,0.04228005,-0.04151847,0.000748222,0.05409728,0.051008645
2010-03-18,1.1029063316639125,1.050294001797785,1.0604803668379867,1.1035203907741782,103.68610118033804,0.6624890151932039,83.59842108443607,1.4877480408966297,-0.9409360800542824,2.4,3,2,2,0.069937125,0.043236163,0.056959245,0.0058684074,0.04228005,-0.04151847,0.000748222,0.05409728,0.051008645
2010-03-19,1.1546197110571812,1.1276635320553523,1.1385221465305717,1.1551235595803984,117.50242194185194,0.8951319222390264,90.37922125591923,1.61766702058803,-0.9776294397809364,1.2,4,2,2,-0.008513219,-0.054835368,0.041401174,0.0058684074,0.04228005,-0.04151847,0.000748222,0.05409728,0.051008645
2010-03-22,1.1029063316639125,1.1018736886361633,1.1125082199663765,1.1035203907741782,122.9995117471194,0.8611732569116071,96.90327935415928,1.326936313739724,-0.9639515402431492,-1.2,0,3,2,0.03226465,-0.061818756,-0.11054021,0.05990502,0.043066576,-0.07638767,0.000748222,0.05409728,0.051008645
2010-03-23,1.077049641967278,1.0760838452169743,1.0864942934021815,1.0777188063710683,123.91034265726194,0.7126836065169432,102.30469201477982,1.1829145970735144,-0.9617679574932102,-0.6,1,3,2,-0.024004012,-0.05113,-0.0500181,0.05990502,0.043066576,-0.07638767,0.000748222,0.05409728,0.051008645
2010-03-24,1.20633309045045,1.1534533754745415,1.1385221465305717,1.2067267283866183,133.18338291270447,0.8151018070901327,108.48043019436476,1.5471618989699771,-0.997805844807122,2.9,2,3,2,-0.057070304,0.039798003,0.00038044955,0.05990502,0.043066576,-0.07638767,0.000748222,0.05409728,0.051008645
2010-03-25,1.1287630213605468,1.1018736886361633,1.1385221465305717,1.1293219751772885,132.94792005970066,0.645502934990735,113.37392816743194,1.128526821425874,-0.9377232182317062,-1.7,3,3,2,0.069937125,0.043236163,0.056959245,0.05990502,0.043066576,-0.07638767,0.000748222,0.05409728,0.051008645
2010-03-26,1.309759849236988,1.3081924359896762,1.1645360730947665,1.3099330659990585,145.208478564502,0.8403876610380155,119.74083824684595,1.5932860596065563,-0.8338252390622826,4.0,4,3,2,-0.008513219,-0.054835368,0.041401174,0.05990502,0.043066576,-0.07638767,0.000748222,0.05409728,0.051008645
2010-03-29,1.5941834358999667,1.540301026762378,1.4246753387367157,1.5937504944332683,175.0968537057047,1.462613344545238,130.81204133861772,2.107992548605211,-0.7686148692332145,6.0,0,4,2,0.03226465,-0.061818756,-0.11054021,0.03473005,-0.10417456,0.07247304,0.000748222,0.05409728,0.051008645
2010-03-30,1.5166133668100634,1.6176705570199452,1.5547449715576902,1.5163457412239385,190.5353601131356,1.5781439156015415,142.7567050935213,1.7527085394762505,-0.674319109157044,-1.6,1,4,2,-0.024004012,-0.05113,-0.0500181,0.03473005,-0.10417456,0.07247304,0.000748222,0.05409728,0.051008645
2010-03-31,1.6200401255966013,1.5918807136007562,1.60677282468608,1.6195520788363784,208.43692085840848,1.7357248439866564,155.89274824649874,1.9279390631477755,-0.7358773224158196,2.1,2,4,2,-0.057070304,0.039798003,0.00038044955,0.03473005,-0.10417456,0.07247304,0.000748222,0.05409728,0.051008645
2010-04-01,1.5941834358999667,1.5918807136007562,1.60677282468608,1.5937504944332683,218.09270866899624,1.6436598194012606,168.33274033099826,1.8078871268288048,-0.765092434459767,-0.5,3,0,3,0.069937125,0.043236163,0.056959245,-0.026473107,-0.036194045,-8.8315915e-05,0.042287596,0.08106518,-0.05567848
2010-04-05,1.490756677113429,1.540301026762378,1.5287310449934952,1.4905441568208284,215.19518961838548,1.2379285724626024,177.7052301884757,1.343371386343383,-0.722310413218379,-2.2,0,1,3,0.03226465,-0.061818756,-0.11054021,-0.08734597,0.027531724,-0.025769664,0.042287596,0.08106518,-0.05567848
2010-04-06,1.5941834358999667,1.540301026762378,1.5547449715576902,1.5937504944332683,218.44989475402235,1.0760915963177238,185.85416310158504,1.5573351024732356,-0.8104013025956558,2.2,1,1,3,-0.024004012,-0.05113,-0.0500181,-0.08734597,0.027531724,-0.025769664,0.042287596,0.08106518,-0.05567848
2010-04-07,1.5166133668100634,1.540301026762378,1.5287310449934952,1.5163457412239385,212.5275139371679,0.7038557351385266,191.1888332687016,1.2247657912254335,-0.7777543247580995,-1.6,2,1,3,-0.057070304,0.039798003,0.00038044955,-0.08734597,0.027531724,-0.025769664,0.042287596,0.08106518,-0.05567848
2010-04-08,1.4390432977201602,1.4113518096664326,1.4767031918651057,1.4389409880146085,199.48260003294035,0.2176509332127702,192.84758662154937,0.909776614268352,-0.7762708989895993,-1.6,3,1,3,0.069937125,0.043236163,0.056959245,-0.08734597,0.027531724,-0.025769664,0.042287596,0.08106518,-0.05567848
2010-04-09,1.5941834358999667,1.5918807136007562,1.4767031918651057,1.5937504944332683,198.9547318739833,0.1598070845757794,194.0690156720362,1.2719359399178911,-0.7246404100785946,3.2,4,1,3,-0.008513219,-0.054835368,0.041401174,-0.08734597,0.027531724,-0.025769664,0.042287596,0.08106518,-0.05567848
2010-04-12,1.5941834358999667,1.6176705570199452,1.632786751250275,1.5937504944332683,196.273869562845,0.0565777192555035,194.509986450198,1.2719359399178911,-0.7661858933482958,0.0,0,2,3,0.03226465,-0.061818756,-0.11054021,0.0058684074,0.04228005,-0.04151847,0.042287596,0.08106518,-0.05567848
2010-04-13,1.8268936431696767,1.77240961753508,1.6588006778144695,1.8259647540612585,209.885457557677,0.4049869819577582,197.58508067169376,1.7322366032819787,-0.7579787330569103,4.7,1,2,3,-0.024004012,-0.05113,-0.0500181,0.0058684074,0.04228005,-0.04151847,0.042287596,0.08106518,-0.05567848
2010-04-14,1.8010369534730422,1.8239893043734576,1.7888703106354444,1.8001631696581486,216.1636480657908,0.4897201723030338,201.3007941505132,1.620947333007862,-0.7309196348751085,-0.5,2,2,3,-0.057070304,0.039798003,0.00038044955,0.0058684074,0.04228005,-0.04151847,0.042287596,0.08106518,-0.05567848
2010-04-15,2.0596038504393865,2.05609789514616,1.970967796584809,2.0581790136892484,238.5620748392048,0.9839438109650468,208.7530502882516,2.036949440529768,-0.6585329780929166,5.0,3,2,3,0.069937125,0.043236163,0.056959245,0.0058684074,0.04228005,-0.04151847,0.042287596,0.08106518,-0.05567848
2010-04-16,2.007890471046118,2.05609789514616,2.0229956497131987,2.0065758448830286,249.4034396920024,1.0735976858902885,216.8831281690017,1.8212611774354035,-0.6346856642220691,-1.0,4,2,3,-0.008513219,-0.054835368,0.041401174,0.0058684074,0.04228005,-0.04151847,0.042287596,0.08106518,-0.05567848
2010-04-19,1.7751802637764078,1.8239893043734576,1.7628563840712494,1.7743615852550385,237.106464124342,0.5332300999177622,220.92779536006972,0.9670702252963004,-0.3399281341877359,-4.5,0,3,3,0.03226465,-0.061818756,-0.11054021,0.05990502,0.043066576,-0.07638767,0.042287596,0.08106518,-0.05567848
2010-04-20,2.0596038504393865,2.0045182083077817,1.892926016892224,2.0581790136892484,246.7073355271796,0.6802112915353854,226.08370339349176,1.4651952473300824,-0.3541389336673932,5.5,1,3,3,-0.024004012,-0.05113,-0.0500181,0.05990502,0.043066576,-0.07638767,0.042287596,0.08106518,-0.05567848
2010-04-21,2.007890471046118,2.05609789514616,1.970967796584809,2.0065758448830286,247.4293021758176,0.5629179085964086,230.3528231499569,1.298669927447691,-0.2912198322050949,-1.0,2,3,3,-0.057070304,0.039798003,0.00038044955,0.05990502,0.043066576,-0.07638767,0.042287596,0.08106518,-0.05567848
2010-04-22,2.007890471046118,1.9529385214694035,1.944953870020614,2.0065758448830286,245.17523841420007,0.3903567049247943,233.3173062028056,1.298669927447691,-0.3445820465000566,0.0,3,3,3,0.069937125,0.043236163,0.056959245,0.05990502,0.043066576,-0.07638767,0.042287596,0.08106518,-0.05567848
2010-04-23,2.007890471046118,2.0045182083077817,2.0229956497131987,2.0065758448830286,240.6152142315741,0.1913069584336971,234.7768878085593,1.298669927447691,-0.4231542366067447,0.0,4,3,3,-0.008513219,-0.054835368,0.041401174,0.05990502,0.043066576,-0.07638767,0.042287596,0.08106518,-0.05567848
2010-04-26,1.956177091652849,2.05609789514616,2.0229956497131987,1.9549726760768085,230.31188800038217,-0.1198634278347249,233.8838878469239,1.1048742415002937,-0.4120142774912403,-1.0,0,4,3,0.03226465,-0.061818756,-0.11054021,0.03473005,-0.10417456,0.07247304,0.042287596,0.08106518,-0.05567848
2010-04-27,1.8268936431696767,1.9529385214694035,1.8669120903280287,1.8259647540612585,209.6433345371925,-0.6429965431366237,229.03577718497763,0.6493550872887203,-0.2987956705654378,-2.5,1,4,3,-0.024004012,-0.05113,-0.0500181,0.03473005,-0.10417456,0.07247304,0.042287596,0.08106518,-0.05567848
2010-04-28,1.67175350498987,1.6950400872775124,1.7108285309428597,1.6711552476425984,179.09511362401372,-1.3228550734312527,219.04764447278487,0.172252229535316,-0.1989169998796025,-3.1,2,4,3,-0.057070304,0.039798003,0.00038044955,0.03473005,-0.10417456,0.07247304,0.042287596,0.08106518,-0.05567848
2010-04-29,1.6200401255966013,1.6950400872775124,1.632786751250275,1.6195520788363784,149.13174836583585,-1.8512704034921657,205.06446525139503,0.0249342917944748,-0.1564963214635431,-1.1,3,4,3,0.069937125,0.043236163,0.056959245,0.03473005,-0.10417456,0.07247304,0.042287596,0.08106518,-0.05567848
2010-04-30,1.90446371225958,1.849779147792647,1.7108285309428597,1.9033695072705883,145.89399212805165,-1.5670160790704295,193.2303706267264,0.7318229250045697,-0.1877541161082135,5.7,4,4,3,-0.008513219,-0.054835368,0.041401174,0.03473005,-0.10417456,0.07247304,0.042287596,0.08106518,-0.05567848
2010-05-03,1.90446371225958,1.9529385214694035,1.892926016892224,1.9033695072705883,141.69467892604916,-1.3650491915203784,182.9232322865909,0.7318229250045697,-0.186400594845056,0.0,0,1,4,0.03226465,-0.061818756,-0.11054021,-0.08734597,0.027531724,-0.025769664,0.054283954,-0.05998832,0.063761964
2010-05-04,1.7751802637764078,1.9529385214694035,1.7888703106354444,1.7743615852550385,126.81835457774469,-1.4859202715970732,171.7022567448217,0.3386585717787508,0.010265873626383,-2.5,1,1,4,-0.024004012,-0.05113,-0.0500181,-0.08734597,0.027531724,-0.025769664,0.054283954,-0.05998832,0.063761964
2010-05-05,1.4648999874167945,1.6176705570199452,1.4767031918651057,1.4647425724177183,89.78626735810212,-2.1687151809982086,155.3190588674778,-0.4201233846149229,0.4307328418572843,-6.4,2,1,4,-0.057070304,0.039798003,0.00038044955,-0.08734597,0.027531724,-0.025769664,0.054283954,-0.05998832,0.063761964
2010-05-06,1.3614732286302569,1.3855619662472434,1.2165639262231562,1.3615362348052784,51.77211050672213,-2.7409303128864595,134.60966919532666,-0.6290613652230426,0.6502297668164423,-2.2,3,1,4,0.069937125,0.043236163,0.056959245,-0.08734597,0.027531724,-0.025769664,0.054283954,-0.05998832,0.063761964
2010-05-07,1.1029063316639125,1.1792432188937307,1.1385221465305717,1.1035203907741782,1.4559236800669169,-3.524134486075836,107.9789200922747,-1.0819534488055709,0.9742619899181688,-5.7,4,1,4,-0.008513219,-0.054835368,0.041401174,-0.08734597,0.027531724,-0.025769664,0.054283954,-0.05998832,0.063761964
